 lambda 	 <C_abs>/v 	 <C_sca>/v
0.005559 	 3.155718062031814e-05 	 0.007523837461666096
0.005623 	 3.244945782269931e-05 	 0.007735835933222386
0.005689 	 3.337440272100799e-05 	 0.007945662817177117
0.005754 	 3.434781121537576e-05 	 0.008159911589123497
0.005821 	 3.5329397954481515e-05 	 0.00835828006081492
0.005888 	 3.633710659981259e-05 	 0.008545816552052284
0.005957 	 3.7357541403821346e-05 	 0.00871727752515005
0.006026 	 3.839524623899972e-05 	 0.008881205383846907
0.006095 	 3.944964293752381e-05 	 0.009037840217106166
0.006166 	 4.050043224621321e-05 	 0.009172530040901706
0.006237 	 4.1618781470090536e-05 	 0.009315163879867586
0.00631 	 4.279532329081459e-05 	 0.00945622734097682
0.006383 	 4.4002515559469475e-05 	 0.009595666811202231
0.006457 	 4.5226017863528585e-05 	 0.009724675206771387
0.006531 	 4.647185620351898e-05 	 0.009852130185940977
0.006607 	 4.7774131084857535e-05 	 0.009976909184415423
0.006683 	 4.912008518654674e-05 	 0.010099910054500916
0.006761 	 5.048131233887278e-05 	 0.010211612022839264
0.006839 	 5.187126381466236e-05 	 0.010321470740423295
0.006918 	 5.329893483053771e-05 	 0.010426081001124165
0.006998 	 5.4774100262248856e-05 	 0.010527886226811802
0.007079 	 5.628304413383338e-05 	 0.010624243082415231
0.007161 	 5.7824030774669767e-05 	 0.010717481160773491
0.007244 	 5.941222592587096e-05 	 0.010809846154615565
0.007328 	 6.101207912833075e-05 	 0.010898636522246763
0.007413 	 6.267745375561026e-05 	 0.01098399472498408
0.007499 	 6.440553354778765e-05 	 0.01107018572774177
0.007586 	 6.619343926042951e-05 	 0.0111461302119406
0.007674 	 6.803872765909983e-05 	 0.011237371348130593
0.007762 	 6.994749415420968e-05 	 0.011319673124554014
0.007852 	 7.184770225160456e-05 	 0.011401886132625797
0.007943 	 7.37985443377034e-05 	 0.011469636982312462
0.008035 	 7.579783835980328e-05 	 0.011542943005556465
0.008128 	 7.789310064210615e-05 	 0.011602384120782074
0.008222 	 8.003133193354216e-05 	 0.011685635840383072
0.008318 	 8.215076960218532e-05 	 0.011730204274769762
0.008414 	 8.436816054259703e-05 	 0.01180339089920471
0.008511 	 8.666956112138764e-05 	 0.011862757428215258
0.00861 	 8.904130863882771e-05 	 0.01192054712354411
0.00871 	 9.144317308118144e-05 	 0.011981646564640944
0.00881 	 9.393027404629087e-05 	 0.01205130209791388
0.008913 	 9.642131697982924e-05 	 0.012096266593397175
0.009016 	 9.903733423487939e-05 	 0.012149833768544836
0.00912 	 0.00010171833233098333 	 0.012205888424698023
0.009226 	 0.00010449418114226568 	 0.012258952970363548
0.009333 	 0.0001073277811586735 	 0.012313822120645095
0.009441 	 0.00011021600879430036 	 0.01235559814552146
0.00955 	 0.00011315684583265271 	 0.012413362666210908
0.009661 	 0.00011613498041502005 	 0.012452842525451884
0.009772 	 0.00011925559382201952 	 0.012499073109668041
0.009886 	 0.00012247682416617817 	 0.0125364099066674
0.01 	 0.0001257893882518012 	 0.012579703825620969
0.01012 	 0.0001291140994060779 	 0.012611427119511569
0.01023 	 0.00013265117669921636 	 0.01268529418065233
0.01035 	 0.0001361410019084948 	 0.012714583066197752
0.01047 	 0.0001396696316729106 	 0.012748704744575774
0.01059 	 0.0001433519380149154 	 0.01279969439703803
0.01072 	 0.00014708285556924163 	 0.012795856794926673
0.01084 	 0.00015105431980017494 	 0.012855779945470228
0.01096 	 0.0001551650825174007 	 0.012930506864994097
0.01109 	 0.00015922927959858212 	 0.012950565315364966
0.01122 	 0.00016342014978703442 	 0.012974700783041826
0.01135 	 0.0001677699989888701 	 0.013013142182154807
0.01148 	 0.00017230925727074935 	 0.013065184277854695
0.01161 	 0.00017699554663327006 	 0.013110067971178663
0.01175 	 0.00018160082170618082 	 0.01312241765472415
0.01189 	 0.00018634130868621493 	 0.013137924205301032
0.01202 	 0.00019130347341031888 	 0.013199854990530847
0.01216 	 0.00019616941677119004 	 0.01321993154601186
0.0123 	 0.0002011273319342443 	 0.013242468985400756
0.01245 	 0.00020607502084198082 	 0.013233703689748641
0.01259 	 0.00021156415366872965 	 0.013279734567608094
0.01274 	 0.0002170236124324905 	 0.013293842539873596
0.01288 	 0.00022275433276132251 	 0.013343025361149874
0.01303 	 0.00022837962229032755 	 0.013360122972826549
0.01318 	 0.0002342551680462347 	 0.013395063794067033
0.01334 	 0.00024016066635772077 	 0.013391248030840942
0.01349 	 0.0002464173452039868 	 0.013436590439125786
0.01365 	 0.00025271703794446155 	 0.01345084935083288
0.0138 	 0.0002593007560814446 	 0.013505048652160722
0.01396 	 0.0002659106519576119 	 0.013528144764449159
0.01413 	 0.0002725314100366614 	 0.013514045348021536
0.01429 	 0.00027959872157265833 	 0.013553184247462189
0.01445 	 0.00028694105470892877 	 0.013593276954900386
0.01462 	 0.00029406897215899494 	 0.013608006395615754
0.01479 	 0.00030159416367563123 	 0.013624598241466914
0.01496 	 0.0003092297345814931 	 0.01364744089878334
0.01514 	 0.00031703437713128687 	 0.013641593025129115
0.01531 	 0.0003251434329779863 	 0.013677609564399213
0.01549 	 0.00033313223192605267 	 0.013683328578563638
0.01567 	 0.00034147004662044527 	 0.013695980416341798
0.01585 	 0.0003501455257544194 	 0.013715168666009843
0.01603 	 0.00035914876296837196 	 0.013745754842054831
0.01622 	 0.0003682413491679033 	 0.013747988906035026
0.01641 	 0.0003773831468336483 	 0.013754715561328523
0.0166 	 0.0003868219106735574 	 0.01377194455377865
0.01679 	 0.0003963027569050143 	 0.013797602083616859
0.01698 	 0.0004063091561638034 	 0.013829300068996974
0.01718 	 0.0004163428262742989 	 0.01383763873233539
0.01738 	 0.0004268687852252841 	 0.013856317550563569
0.01758 	 0.0004374006161950805 	 0.013877654093705437
0.01778 	 0.0004481694713528983 	 0.01389857729334588
0.01799 	 0.0004591443322826872 	 0.013897857482800681
0.0182 	 0.0004703322902962073 	 0.013905189513237472
0.01841 	 0.0004819499445194221 	 0.013917431627330567
0.01862 	 0.0004939857765398498 	 0.013942062343426119
0.01884 	 0.0005059349526001745 	 0.013936100498604172
0.01905 	 0.0005185463229728422 	 0.01397150089782063
0.01928 	 0.0005312046599032374 	 0.013957292934144085
0.0195 	 0.0005444961010821817 	 0.013983145521519044
0.01972 	 0.0005581349295811497 	 0.014012253924691768
0.01995 	 0.0005718247971279841 	 0.014019681403069703
0.02018 	 0.0005856279250155429 	 0.014029247345078722
0.02042 	 0.0005994515892014021 	 0.014017736742509139
0.02065 	 0.0006138684324606664 	 0.014036914468025933
0.02089 	 0.0006286792178579526 	 0.014043451538729086
0.02113 	 0.0006439552129730615 	 0.0140538844765949
0.02138 	 0.0006591801160071065 	 0.014043492980773122
0.02163 	 0.0006748390821167283 	 0.014039972085035584
0.02188 	 0.0006909207788919606 	 0.014048454222607277
0.02213 	 0.0007074105497810075 	 0.014065506903081589
0.02239 	 0.0007241552471273316 	 0.014061330668827482
0.02265 	 0.000741453489377121 	 0.014064022587358626
0.02291 	 0.0007592874807462614 	 0.014073233559670155
0.02317 	 0.0007774590552746621 	 0.014085126187170673
0.02344 	 0.0007958000105003077 	 0.014083752734129304
0.02371 	 0.0008146313710106128 	 0.014102317407764102
0.02399 	 0.000833575124446895 	 0.014091058140833319
0.02427 	 0.0008531306776009197 	 0.014080039013132914
0.02455 	 0.0008732918136701724 	 0.014090946431902323
0.02483 	 0.0008940394432070071 	 0.014122370419845513
0.02512 	 0.0009149636902788956 	 0.014109452235799786
0.02541 	 0.0009364299267578895 	 0.014116891406935601
0.0257 	 0.0009584075897952295 	 0.014123853083531245
0.026 	 0.0009805165940007022 	 0.014127792247739449
0.0263 	 0.001003242500680351 	 0.014113551822035554
0.02661 	 0.0010262189895062746 	 0.014115640100372293
0.02692 	 0.0010497642243647053 	 0.014100331600372313
0.02723 	 0.0010737312999103475 	 0.014102480630441122
0.02754 	 0.0010985519058221494 	 0.014106944182954075
0.02786 	 0.0011235063335664664 	 0.014108024102292248
0.02818 	 0.0011492466791029486 	 0.014095350033795149
0.02851 	 0.0011752236759975815 	 0.014095936024510619
0.02884 	 0.0012020889097260742 	 0.01409931644339252
0.02917 	 0.0012298254381228491 	 0.014120227639650868
0.02951 	 0.0012576723242851747 	 0.014108133210884288
0.02985 	 0.0012864756501301062 	 0.01411422699339683
0.0302 	 0.0013156197748392328 	 0.014104319637661525
0.03055 	 0.0013453689595606065 	 0.01409674679807571
0.0309 	 0.0013753026777922682 	 0.014101949142861139
0.03126 	 0.0014057627520980167 	 0.014080834266403172
0.03162 	 0.0014382573818886434 	 0.014095771331401476
0.03199 	 0.0014695868753160988 	 0.01407553628417664
0.03236 	 0.0015015524013312436 	 0.014070304065817026
0.03273 	 0.0015354293694781378 	 0.014075681918089722
0.03311 	 0.0015694007966357809 	 0.014066771870888478
0.0335 	 0.001603437517932367 	 0.014044201697111949
0.03388 	 0.001638481352166799 	 0.01405204941811153
0.03428 	 0.0016743110418298978 	 0.0140270839353775
0.03467 	 0.001711097311267162 	 0.014031794711790179
0.03508 	 0.001747347487345361 	 0.014007321103783053
0.03548 	 0.001785744728938867 	 0.014009394042080122
0.03589 	 0.0018240426147538423 	 0.014007830552229983
0.03631 	 0.0018634123660155044 	 0.013992066740083143
0.03673 	 0.0019043131007093165 	 0.013995331722880814
0.03715 	 0.0019443842664597988 	 0.013986386631986716
0.03758 	 0.0019865923210195266 	 0.013979801758702916
0.03802 	 0.0020285679944791 	 0.013962097108548998
0.03846 	 0.002070836786703212 	 0.01394828418592136
0.0389 	 0.002115652146834972 	 0.013951627085317529
0.03935 	 0.0021601803976258444 	 0.013944340316156887
0.03981 	 0.0022044266079356174 	 0.013920000644224054
0.04027 	 0.002250028996914668 	 0.013906655939489405
0.04074 	 0.002297478682850773 	 0.013903289841139022
0.04121 	 0.002345160725568739 	 0.013897588368735381
0.04169 	 0.0023925191308371233 	 0.013876730728984708
0.04217 	 0.0024412010491088126 	 0.013861069322205882
0.04266 	 0.002490576657382505 	 0.013849376928136476
0.04315 	 0.0025423082769550787 	 0.013849148255729495
0.04365 	 0.0025936993454795947 	 0.01383564866938909
0.04416 	 0.0026457470868411024 	 0.013826251487905072
0.04467 	 0.002699123198435803 	 0.01381776633060714
0.04519 	 0.0027531789345604557 	 0.013808517918148463
0.04571 	 0.0028085547579440287 	 0.013805965670239576
0.04624 	 0.0028646498918707525 	 0.01379834475589475
0.04677 	 0.0029220648707716326 	 0.013802549510750817
0.04732 	 0.002979593598977129 	 0.013790609463078883
0.04786 	 0.003039137656057583 	 0.013798054997264853
0.04842 	 0.0030987588657828144 	 0.013798687099074272
0.04898 	 0.0031598450056634485 	 0.013803163741193235
0.04955 	 0.0032217183053289333 	 0.013808605347454277
0.05012 	 0.003282275338626806 	 0.01378671898198163
0.0507 	 0.0033465609870456745 	 0.013794920407164865
0.05129 	 0.0034135757352616275 	 0.01383018562355444
0.05188 	 0.003483559561125361 	 0.013954965297237543
0.05248 	 0.003560788281569911 	 0.01418241595996735
0.05309 	 0.0036503595530660332 	 0.014425875382227286
0.0537 	 0.003752230659609435 	 0.014693806961471422
0.05432 	 0.0039032260838319853 	 0.01507190924119402
0.05495 	 0.0040648893164989975 	 0.01538748886154029
0.05559 	 0.004215512821871941 	 0.015580155166871657
0.05623 	 0.004352374187804117 	 0.015654086294270318
0.05689 	 0.0044153996887707405 	 0.0151706718522754
0.05754 	 0.004433936003626541 	 0.014534666793139858
0.05821 	 0.004421679510471144 	 0.013832569954629758
0.05888 	 0.0043832962698960995 	 0.013091916410272858
0.05957 	 0.0042804083892652904 	 0.012258706925297772
0.06026 	 0.004187292536740885 	 0.011624713039997242
0.06095 	 0.004119195706462136 	 0.011200153156952703
0.06166 	 0.004072064745215377 	 0.010947816847027324
0.06237 	 0.004102534718290075 	 0.011144299957939622
0.0631 	 0.004223844122517822 	 0.011760097360682249
0.06383 	 0.004395918338265794 	 0.01259136833069231
0.06457 	 0.004618918346266538 	 0.01364003117886677
0.06531 	 0.0049030015317801075 	 0.014971663540655844
0.06607 	 0.005270021391624515 	 0.01657241878096695
0.06683 	 0.00566846403627383 	 0.018201029252136
0.06761 	 0.006092565940040699 	 0.019821207756438294
0.06839 	 0.006532651903273173 	 0.02141358346411729
0.06918 	 0.006970869385204961 	 0.022795564352464208
0.06998 	 0.007308374167771786 	 0.023535921763542852
0.07079 	 0.007500110645014171 	 0.023683148732433264
0.07161 	 0.007554227945082006 	 0.023307421574151225
0.07244 	 0.007483719545055068 	 0.022483937607037263
0.07328 	 0.007254334569157636 	 0.020941693046129948
0.07413 	 0.0069261424287770474 	 0.01893174362494394
0.07499 	 0.006616570009169325 	 0.017142153105548643
0.07586 	 0.006317151939391185 	 0.015483849507782955
0.07674 	 0.0060364620111114636 	 0.013984611387028275
0.07762 	 0.005784147453002159 	 0.01265692923476336
0.07852 	 0.005633417906827857 	 0.011730812182452784
0.07943 	 0.005525205358432341 	 0.011013387852708185
0.08035 	 0.005456901375466987 	 0.01047311044795066
0.08128 	 0.005426160047548668 	 0.010085157996711284
0.08222 	 0.00543091258185077 	 0.00983010043973064
0.08318 	 0.005484601387604979 	 0.009776521418922568
0.08414 	 0.005586884739879034 	 0.009935852539809487
0.08511 	 0.005722708283304781 	 0.010234217361243157
0.0861 	 0.00588247462542881 	 0.010638327951500598
0.0871 	 0.006072499401882613 	 0.011194118738554894
0.0881 	 0.006282369113045983 	 0.011883257619660224
0.08913 	 0.006401801190935313 	 0.012408623405818511
0.09016 	 0.006389392901619466 	 0.012671538452410454
0.0912 	 0.006301969440534776 	 0.01283120873988388
0.09226 	 0.006148248250849919 	 0.012652220955993542
0.09333 	 0.005969231695958328 	 0.012438894145283813
0.09441 	 0.005793606357321789 	 0.012428648863307365
0.0955 	 0.0054864079117686705 	 0.012138801594636291
0.09661 	 0.004987675573635168 	 0.011355163365190848
0.09772 	 0.0044844182752978665 	 0.010366113445787816
0.09886 	 0.004062972612747243 	 0.009256908922546886
0.1 	 0.0037237284422107658 	 0.00834321247223626
0.1012 	 0.003509008711789582 	 0.007785053544922591
0.1023 	 0.00330614899299396 	 0.007379085180291762
0.1035 	 0.003056976611672401 	 0.00706608361076649
0.1047 	 0.0027553620300189313 	 0.0066706066802873065
0.1059 	 0.0024021502023867498 	 0.006216495609469522
0.1072 	 0.002064549271294552 	 0.005628428920323954
0.1084 	 0.0017111581946977715 	 0.0049444758843769105
0.1096 	 0.0014015316454859782 	 0.004341243032268402
0.1109 	 0.0011650570403609608 	 0.003867469942202934
0.1122 	 0.001054755251462456 	 0.0034330361756193567
0.1135 	 0.0009692963492811053 	 0.003029310461154351
0.1148 	 0.0008951185304239931 	 0.00263091467585454
0.1161 	 0.0008210082347539458 	 0.002378417389173152
0.1175 	 0.0007605728546598266 	 0.0021623192187865715
0.1189 	 0.0007036166153145262 	 0.001969709110656989
0.1202 	 0.0006463214626460953 	 0.0017964930796149426
0.1216 	 0.0005931014478863694 	 0.0016358014150093963
0.123 	 0.0005484586790872943 	 0.0014897414293705757
0.1245 	 0.0005103547627531433 	 0.0013531172340863476
0.1259 	 0.000478753987595054 	 0.0012362504456983846
0.1274 	 0.000452395014087369 	 0.001129410808183155
0.1288 	 0.00043202513282181827 	 0.0010373887628787972
0.1303 	 0.0004146259699343128 	 0.0009531244258565512
0.1318 	 0.00039850112006942906 	 0.0008775864744233658
0.1334 	 0.00038365695451551173 	 0.0008076228894376864
0.1349 	 0.0003707476112974949 	 0.0007467780797861303
0.1365 	 0.0003584449122033073 	 0.0006903816818533079
0.138 	 0.0003462993865985757 	 0.0006411570712201088
0.1396 	 0.00033306532641188836 	 0.0005953481960221737
0.1413 	 0.0003191441486229646 	 0.0005503448420995966
0.1429 	 0.0003076338235103704 	 0.0005090386049719763
0.1445 	 0.00029702288831177817 	 0.0004718590390483685
0.1462 	 0.0002879958319787067 	 0.00043577628646860076
0.1479 	 0.00028088615020648694 	 0.0004024832699467279
0.1496 	 0.0002756982832280138 	 0.0003715341390925812
0.1514 	 0.00027253608443507686 	 0.0003419756667129492
0.1531 	 0.00027238498051785205 	 0.00031621642805638783
0.1549 	 0.00027500471416943835 	 0.00029218411229981254
0.1567 	 0.00028164874940880624 	 0.0002709285985821847
0.1585 	 0.00029076021885922587 	 0.0002520668043519769
0.1603 	 0.000301558005876684 	 0.00023540571140952154
0.1622 	 0.00031171963861941306 	 0.00022032111845722232
0.1641 	 0.0003214084369039832 	 0.00020695854810395356
0.166 	 0.0003300680420943834 	 0.00019520009330419914
0.1679 	 0.0003361296499766955 	 0.00018449091302348846
0.1698 	 0.00034082964539046764 	 0.00017456939830026597
0.1718 	 0.00034210906517472667 	 0.00016546421587700674
0.1738 	 0.0003430002615499573 	 0.00015670619843960156
0.1758 	 0.00034329208316886386 	 0.00014820720830151395
0.1778 	 0.00034330619769976344 	 0.0001399635781578438
0.1799 	 0.0003428029042649118 	 0.00013172785321274353
0.182 	 0.00034071489003680635 	 0.0001235051353006559
0.1841 	 0.0003393391567433786 	 0.00011566189708900767
0.1862 	 0.000338776111979249 	 0.00010821302381722975
0.1884 	 0.0003385639609758256 	 0.00010090648289625753
0.1905 	 0.00034035032187660225 	 9.421953165183664e-05
0.1928 	 0.0003464215724341957 	 8.776634274059625e-05
0.195 	 0.000354707438782609 	 8.203106604319132e-05
0.1972 	 0.0003651134287391735 	 7.682725195581662e-05
0.1995 	 0.0003773768757693783 	 7.194176870944382e-05
0.2018 	 0.0003914939630929004 	 6.774532147000618e-05
0.2042 	 0.00040738361312692465 	 6.398981692068057e-05
0.2065 	 0.00042516561946549564 	 6.086416210632144e-05
0.2089 	 0.0004443343603173166 	 5.805793332831538e-05
0.2113 	 0.0004649733687864782 	 5.5891133103699975e-05
0.2138 	 0.0004863003621325633 	 5.422677115004577e-05
0.2163 	 0.000503437459917528 	 5.284888395751116e-05
0.2188 	 0.0005182251927223356 	 5.142567280977254e-05
0.2213 	 0.0005343190376539323 	 4.9941838911091766e-05
0.2239 	 0.000551986658174275 	 4.845939543457618e-05
0.2265 	 0.0005741136839419673 	 4.760077770564161e-05
0.2291 	 0.0005993384602720728 	 4.733781496718011e-05
0.2317 	 0.0006242385921890765 	 4.7446534848215026e-05
0.2344 	 0.0006462917576571905 	 4.7672548144345005e-05
0.2371 	 0.0006655917731734945 	 4.805090135050321e-05
0.2399 	 0.0006816924681705563 	 4.8380179086769605e-05
0.2427 	 0.0006963822462300969 	 4.872117975287539e-05
0.2455 	 0.0007084951520876871 	 4.9023529548487696e-05
0.2483 	 0.0007178338474687244 	 4.9256508598644934e-05
0.2512 	 0.0007242464305393194 	 4.931299586497834e-05
0.2541 	 0.0007281253913133581 	 4.929940803678623e-05
0.257 	 0.0007297797325063867 	 4.926845513562613e-05
0.26 	 0.0007306856026880744 	 4.9359469168889495e-05
0.263 	 0.0007294595753463707 	 4.945509869813599e-05
0.2661 	 0.0007245984712007515 	 4.929739689789944e-05
0.2692 	 0.000716537782979132 	 4.898106047204009e-05
0.2723 	 0.0007058351741637491 	 4.852128084758442e-05
0.2754 	 0.0006917204027336617 	 4.782497438842796e-05
